record_id,owner_id,taxpayer_type,owner_name,tin,mailing_address,mailing_city,mailing_province,property_id,pin,tax_declaration_no,province,city_municipality,barangay,property_address,property_type,class_code,zoning_classification,land_use,lot_number,unit_no,lot_area_sqm,market_value,assessment_level,assessed_value,tax_rate,tax_amount,assessment_year,due_date,years_as_owner,prior_assessments,prior_late_payments,prior_unpaid_payments,avg_previous_delay_days,outstanding_balance,payment_compliance_score,is_late_payment
4193,1882,Individual,Paolo I. Mercado,982-046-874-000,"190 R. Castillo St, Calinan (Pob.), City of Davao",City of Davao,Davao Del Sur,2097,11-000-000-002097,TD-11-2024-002097,Davao Del Norte,City of Panabo,Datu Abdul Dadia,"547 Agdao Road, Datu Abdul Dadia, City of Panabo",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02097,N/A,135,854231.72,0.2,170846.34,0.0118,2015.99,2022,2022-12-31,6,5,1,0,23.0,682.52,83.95,0
3151,93,Individual,THERESE J. SERRANO,193-679-351-000,"513 Bajada Road, San Roque, New Bataan",New Bataan,Davao De Oro,1576,11-000-000-001576,TD-11-2024-001576,Davao Del Sur,Matanao,Buas,"760 Buhangin Road, Buas, Matanao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01576,N/A,179,1378614.26,0.2,275722.85,0.0108,2977.81,2022,09/30/2022,17,8,2,1,56.1,1743.24,43.66,0
3934,1325,Company,Toril Resources Co.,425-375-975-000,"158 R. Castillo St, Magugpo South, City of Tagum",City of Tagum,Davao Del Norte,1967,11-000-000-001967,TD-11-2024-001967,Davao De Oro,Laak,Melale,"63 Agdao Road, Melale, Laak",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01967,N/A,971,10652870.12,0.5,5326435.06,0.0186,99071.69,2024,2024-12-31,14,8,3,1,50.4,69598.25,39.32,1
3907,325,Company,Durian Realty LLC,425-375-975-000,"894 Buhangin Road, San Antonio, Mabini",Mabini,Davao De Oro,1954,11-000-000-001954,TD-11-2024-001954,Davao Del Sur,City of Davao,Fatima (Benowang),"434 Bonifacio St, Fatima (Benowang), City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01954,N/A,376,7426422.39,0.5,3713211.19,0.0132,49014.39,2021,2021-12-31,11,8,1,0,13.7,10824.26,89.19,0
3594,1406,Individual,Shaira A. Pascual,506-618-542-000,"332 Maa Road, Lagab, Compostela",Compostela,Davao De Oro,1797,11-000-000-001797,TD-11-2024-001797,Davao Del Sur,City of Davao,Baracatan,"Unit 02C, One Oasis Davao, Baracatan, City of Davao",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-01797,Unit 02C,61,706141.21,0.25,176535.3,0.0132,2330.27,2024,2024-06-30,10,8,3,2,95.7,2213.86,12.52,1
795,841,Company,Apo Commercial Hub Co.,941-923-587-000,"348 Cabaguio Ave, Talas, Sulop",Sulop,Davao Del Sur,398,11-000-000-000398,TD-11-2024-000398,Davao Del Sur,City of Davao,Atan-awe,"746 J.P. Laurel Ave, Atan-awe, City of Davao",Mixed Use,MIX-01,Mixed Use Corridor,Residential-Commercial,LOT-00398,N/A,137,2854604.89,0.45,1284572.2,0.0141,18112.47,2021,2021/12/31,15,8,5,2,80.0,22974.24,5.0,1
3373,689,Individual,Adrian D. Rosales,789-467-523-000,"727 Lanang Road, Libodon, Mabini",Mabini,Davao De Oro,1687,11-000-000-001687,TD-11-2024-001687,Davao Del Sur,City of Davao,Barangay 36-D (Pob.),"60 J.P. Laurel Ave, Barangay 36-D (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01687,N/A,161,1322503.32,0.2,264500.66,0.0141,3729.46,2021,2021-03-31,8,8,1,1,28.8,2282.01,71.89,0
3290,365,Individual,Trisha O. Domingo,465-495-255-000,"796 Diversion Road, Indangan, City of Davao",City of Davao,Davao Del Sur,1645,11-000-000-001645,TD-11-2024-001645,Davao Del Sur,Matanao,Buas,"659 J.P. Laurel Ave, Buas, Matanao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01645,N/A,175,674826.08,0.2,134965.22,0.0134,1808.53,2024,2024-06-30,7,6,2,0,37.1,410.55,66.52,0
3096,22,Individual,Clarence S. Luna,122-466-854-000," 424 Diversion Road, Barangay 25-C (Pob.), City of Davao  ",City of Davao,Davao Del Sur,1548,11-000-000-001548,TD-11-2024-001548,Davao Del Sur,Hagonoy,Clib,"791 Torres St, Clib, Hagonoy",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01548,N/A,108,547355.08,0.2,109471.02,0.0112,1226.08,2023,2023-12-31,17,8,3,1,51.9,809.37,41.47,0
4013,460,Individual,Joshua B. Natividad,560-780-920-000,"818 Lacson St, Sumimao, City of Davao",City of Davao,Davao Del Sur,2007,11-000-000-002007,TD-11-2024-002007,Davao Del Sur,City of Davao,  Buhangin (Pob.) ,"170 Lanang Road, Buhangin (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02007,N/A,70,344577.15,0.2,68915.43,0.012,826.99,2021,2021-03-31,2,2,1,1,60.1,491.47,32.4,1
1621,1569,Individual,Mikaela S. Serrano,669-107-683-000,"404 Bonifacio St, Ruparan, City of Digos",City of Digos,Davao Del Sur,811,11-000-000-000811,TD-11-2024-000811,Davao Del Sur,Hagonoy,San Guillermo,"873 Bajada Road, San Guillermo, Hagonoy",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00811,N/A,1059,1240796.6,0.4,496318.64,0.0114,5658.03,2021,2021-03-31,7,8,5,2,78.0,6594.44,5.0,1
3102,1280,Individual,Jose F. Gonzales,380-240-660-000,"182 Diversion Road, Sainz, City of Mati",City of Mati,Davao Oriental,1551,11-000-000-001551,TD-11-2024-001551,Davao Del Sur,Kiblawan,Balasiao,"951 Lanang Road, Balasiao, Kiblawan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01551,N/A,249,1723906.63,0.2,344781.33,0.0122,4206.33,2022,2022-06-30,4,4,2,1,56.6,3102.38,38.16,1
926,311,Individual,Althea G. Dela Cruz,411-333-877-000,"823 McArthur Highway, Barangay 38-D (Pob.), City of Davao",City of Davao,Davao Del Sur,463,11-000-000-000463,TD-11-2024-000463,Davao De Oro,Laak,Sabud,"787 R. Castillo St, Sabud, Laak",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00463,N/A,309,1409238.67,0.2,281847.73,0.011,3100.33,2023,2023-09-30,17,8,3,1,46.3,1968.45,35.26,1
1026,42,Company,Panabo Agri Ventures Corp.,142-526-994-000,"762 Matina Aplaya Road, Panibasan, Maco",Maco,Davao De Oro,513,11-000-000-000513,TD-11-2024-000513,Davao Del Sur,City of Davao,Crossing Bayabas,"304 Buhangin Road, Crossing Bayabas, City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00513,N/A,315,6598304.7,0.5,3299152.35,0.0167,55095.84,2024,2024-06-30,8,8,1,0,16.7,15731.39,78.22,0
897,1178,Individual,Ella M. Ocampo,278-934-946-000,"140 Bajada Road, Macopa, Laak",Laak,Davao De Oro,449,11-000-000-000449,TD-11-2024-000449,Davao Del Norte,Island Garden City of Samal,Cogon,"911 Catalunan Grande Road, Cogon, Island Garden City of Samal",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00449,N/A,588,9358951.57,0.5,4679475.79,0.0164,76743.4,2022,2022-12-31,8,8,3,1,70.9,56266.32,27.02,1
2938,216,Individual,Ana B. Rosales,316-048-212-000,"677 Agdao Road, New Valencia, City of Davao",City of Davao,Davao Del Sur,1469,11-000-000-001469,TD-11-2024-001469,Davao Del Sur,City of Davao,Barangay 40-D (Pob.),"Lot 97, Purok 5, Barangay 40-D (Pob.), City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-01469,N/A,200,1262822.09,0.2,252564.42,0.0121,3056.03,2023,2023-03-31,11,8,4,2,95.1,3138.36,5.0,1
585,1329,Company,Durian Landholdings Partners,429-387-003-000,"33 Matina Aplaya Road, Leon Garcia Sr., City of Davao",City of Davao,Davao Del Sur,293,11-000-000-000293,TD-11-2024-000293,Davao Del Sur,City of Digos,Cogon,"Lot 45, Purok 9, Cogon, City of Digos",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-00293,N/A,1080,3627489.3,0.4,1450995.72,0.0158,22925.73,2022,2022-12-31,8,8,0,0,0.0,4173.7,93.2,0
1414,1152,Individual,DOMINIC H. SALAZAR,252-856-764-000,"554 Agdao Road, Lampianao, City of Davao",City of Davao,Davao Del Sur,707,11-000-000-000707,TD-11-2024-000707,Davao Del Norte,Island Garden City of Samal,San Remigio,"398 Diversion Road, San Remigio, Island Garden City of Samal",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00707,N/A,178,877930.38,0.2,175586.08,0.0119,2089.47,2024,2024-12-31,4,5,1,1,32.4,1237.31,49.18,0
1539,1623,Individual,Mary Grace M. Galang,723-269-061-000,"771 Buhangin Road, Balnate, Magsaysay",Magsaysay,Davao Del Sur,770,11-000-000-000770,TD-11-2024-000770,Davao Del Sur,City of Davao,Angalan,"Lot 15, Purok 5, Angalan, City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-00770,N/A,483,2064222.07,0.2,412844.41,0.0103,4252.3,2022,2022-03-31,7,7,2,1,36.4,3124.85,60.62,0
1486,1474,Individual,Mary Grace S. Padilla,574-822-018-000,"380 Lanang Road, Bitaug, Bansalan",Bansalan,Davao Del Sur,743,11-000-000-000743,TD-11-2024-000743,Davao Del Sur,City of Davao,Salapawan,"262 Lacson St, Salapawan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00743,N/A,164,1560531.9,0.2,312106.38,0.0135,4213.44,2023,2023-09-30,5,4,2,1,36.4,2518.9,54.19,1
625,1602,Individual,Carla F. Manalo,702-206-914-000,"179 Bonifacio St, Tagpore, City of Panabo",City of Panabo,Davao Del Norte,313,11-000-000-000313,TD-11-2024-000313,Davao Oriental,Cateel,San Miguel,"327 Maa Road, San Miguel, Cateel",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00313,N/A,66,392110.24,0.2,78422.05,0.0106,831.27,2023,2023-03-31,8,8,3,1,57.1,561.03,38.19,0
3674,76,Company,Panabo Township Enterprises,176-628-232-000,"37 Agdao Road, Wilfredo Aquino, City of Davao",City of Davao,Davao Del Sur,1837,11-000-000-001837,TD-11-2024-001837,Davao Del Sur,Hagonoy,Leling,"55 Bonifacio St, Leling, Hagonoy",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01837,N/A,613,10197884.53,0.5,5098942.26,0.016,81583.08,2024,2024-06-30,11,8,1,1,31.0,51207.98,67.24,0
3115,1216,Individual,noel a. samson,316-048-212-000,"895 Catalunan Grande Road, Paradise Embak, City of Davao",City of Davao,Davao Del Sur,1558,11-000-000-001558,TD-11-2024-001558,Davao Del Sur,City of Davao,Kap. Tomas Monteverde Sr.,"49 Lanang Road, Kap. Tomas Monteverde Sr., City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01558,N/A,315,2513806.99,0.2,502761.4,0.014,7038.66,2022,2022-03-31,16,8,1,0,19.5,1077.96,79.64,0
498,1123,Individual,Paolo D. Ramos,223-769-561-000,"50 Diversion Road, San Miguel, City of Digos",City of Digos,Davao Del Sur,249,11-000-000-000249,TD-11-2024-000249,Davao Del Norte,Island Garden City of Samal,Aundanao,"Unit 18C, Avida Towers Davao, Aundanao, Island Garden City of Samal",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-00249,Unit 18C,104,1191315.27,0.25,297828.82,0.0117,3484.6,2024,2024/06/30,15,8,2,1,41.1,1867.59,50.63,0
3989,586,Individual,Bianca R. Valdez,686-158-802-000,"205 J.P. Laurel Ave, Culian, City of Mati",City of Mati,Davao Oriental,1995,11-000-000-001995,TD-11-2024-001995,Davao Del Sur,City of Davao,Barangay 20-B (Pob.),"361 Quimpo Blvd, Barangay 20-B (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01995,N/A,207,1174459.47,0.2,234891.89,0.0124,2912.66,2023,2023-09-30,8,8,2,1,56.8,1635.77,41.8,0
2585,1209,Individual,Jessa J. Castro,309-027-163-000,"806 Lanang Road, Sasa, City of Davao",City of Davao,Davao Del Sur,1293,11-000-000-001293,TD-11-2024-001293,Davao Del Sur,City of Digos,Balabag,"343 Buhangin Road, Balabag, City of Digos",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01293,N/A,2710,5556874.62,0.4,2222749.85,0.0114,25339.35,2021,2021-09-30,10,8,1,1,25.9,14478.12,76.04,0
2593,108,Company,Maharlika Developers Enterprises,208-724-456-000,"155 Cabaguio Ave, San Isidro, Monkayo",Monkayo,Davao De Oro,1297,11-000-000-001297,TD-11-2024-001297,Davao Del Norte,Santo Tomas,Kimamon,"400 Torres St, Kimamon, Santo Tomas",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01297,N/A,1424,10406061.69,0.5,5203030.84,0.0141,73362.73,2022,2022-12-31,15,8,1,1,29.1,37407.54,70.16,0
843,1072,Individual,Christian M. Manalo,172-616-204-000,"184 Lanang Road, Bato, City of Davao",City of Davao,Davao Del Sur,422,11-000-000-000422,TD-11-2024-000422,Davao Del Sur,Kiblawan,Pasig,"528 Lacson St, Pasig, Kiblawan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00422,N/A,253,1172851.28,0.2,234570.26,0.0133,3119.78,2023,2023-06-30,18,8,2,1,49.9,1636.57,54.51,0
804,1404,Individual,Liza W. Gonzales,504-612-528-000,"879 Buhangin Road, Almendras (Pob.), Padada",Padada,Davao Del Sur,402,11-000-000-000402,TD-11-2024-000402,Davao Del Sur,CITY OF DAVAO,Waan,"186 J.P. Laurel Ave, Waan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00402,N/A,249,2353306.55,0.2,470661.31,0.0144,6777.52,2024,2024-09-30,19,8,2,0,20.6,2088.6,85.86,0
2777,1872,Individual,Ella O. Bautista,972-016-804-000,"145 R. Castillo St, Poblacion, Kiblawan",Kiblawan,Davao Del Sur,1389,11-000-000-001389,TD-11-2024-001389,Davao Del Norte,Island Garden City of Samal,Caliclic,"959 Diversion Road, Caliclic, Island Garden City of Samal",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01389,N/A,260,1301924.1,0.2,260384.82,0.0138,3593.31,2021,2021-09-30,15,8,1,1,37.3,1912.81,66.87,0
3025,833,Company,Matina Logistics Inc.,933-899-531-000,"131 Bonifacio St, Tambobong, City of Davao",City of Davao,Davao Del Sur,1513,11-000-000-001513,TD-11-2024-001513,Davao Oriental,City of Mati,Matiao,"799 Diversion Road, Matiao, City of Mati",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01513,N/A,309,3776088.51,0.5,1888044.25,0.0139,26243.82,2021,2021-09-30,3,3,2,0,27.0,8923.77,59.36,0
3239,414,Company,Malagos Holdings Corp.,514-642-598-000,"865 R. Castillo St, Baliok, City of Davao",City of Davao,Davao Del Sur,1620,11-000-000-001620,TD-11-2024-001620,Davao Oriental,City of Mati,Tagbinonga,"657 J.P. Laurel Ave, Tagbinonga, City of Mati",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01620,N/A,818,10140208.56,0.5,5070104.28,0.0147,74530.53,2021,2021-06-30,11,8,4,2,103.8,90918.24,5.0,1
107,1018,Individual,Therese K. Luna,118-454-826-000,"941 Bajada Road, Tibungol, City of Panabo",City of Panabo,Davao Del Norte,54,11-000-000-000054,TD-11-2024-000054,Davao Del Sur,City of Davao,Camansi,"557 J.P. Laurel Ave, Camansi, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00054,N/A,190,1637282.52,0.2,327456.5,0.0114,3733.0,2023,2023-06-30,8,8,1,1,30.9,1724.92,66.78,0
4573,856,Individual,Kristine I. Aquino,956-968-692-000,"906 Bajada Road, Pandaitan, City of Davao",City of Davao,Davao Del Sur,2287,11-000-000-002287,TD-11-2024-002287,Davao Del Sur,Sulop,Balasinon,"79 Buhangin Road, Balasinon, Sulop",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-02287,N/A,757,5206168.2,0.5,2603084.1,0.0145,37744.72,2022,2022-06-30,15,8,5,1,67.8,34578.14,5.0,1
352,1276,Individual,Francis U. Gonzales,376-228-632-000,"967 J.P. Laurel Ave, Barangay 9-A (Pob.), City of Davao",City of Davao,Davao Del Sur,176,11-000-000-000176,TD-11-2024-000176,Davao Del Sur,City of Davao,Catalunan Grande,"448 Catalunan Grande Road, Catalunan Grande, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00176,N/A,79,834978.46,0.2,166995.69,0.0106,1770.15,2024,2024-03-31,6,7,1,0,20.1,248.43,88.91,0
4628,1136,Individual,Trisha H. Domingo,236-808-652-000,"835 Lanang Road, Barangay 34-D (Pob.), City of Davao",City of Davao,Davao Del Sur,2314,11-000-000-002314,TD-11-2024-002314,Davao Del Sur,Bansalan,Bitaug,"371 Lanang Road, Bitaug, Bansalan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02314,N/A,238,1820976.96,0.2,364195.39,0.0114,4151.83,2023,2023-06-30,16,8,3,1,53.1,2804.41,28.82,1
3755,104,Individual,Joshua K. Bernardo,204-712-428-000,"751 Lacson St, Barangay 33-D (Pob.), City of Davao",City of Davao,Davao Del Sur,1878,11-000-000-001878,TD-11-2024-001878,Davao Del Sur,City of Davao,Baguio (Pob.),"Lot 207, Purok 5, Baguio (Pob.), City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-01878,N/A,251,1229424.05,0.2,245884.81,0.0125,3073.56,2021,2021-12-31,3,4,1,0,14.3,545.4,72.73,0
4076,1627,Individual,Althea F. Rosales,727-281-089-000,"171 Buhangin Road, Bato, City of Davao",City of Davao,Davao Del Sur,2038,11-000-000-002038,TD-11-2024-002038,Davao Del Sur,City of Davao,Barangay 20-B (Pob.),"799 Catalunan Grande Road, Barangay 20-B (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02038,N/A,212,1042956.3,0.2,208591.26,0.0137,2857.7,2022,2022-03-31,14,8,5,2,96.8,3276.83,5.0,1
4055,1834,Individual,Carla T. Cruz,934-902-538-000," 259 Lacson St, Ilangay, Lupon  ",Lupon,Davao Oriental,2028,11-000-000-002028,TD-11-2024-002028,Davao Oriental,Banaybanay,Rang-ay,"Unit 20A, Seawind Residences, Rang-ay, Banaybanay",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-02028,Unit 20A,85,1336777.29,0.25,334194.32,0.0116,3876.65,2022,2022-09-30,2,1,1,0,22.4,518.0,60.51,0
4099,1502,Individual,Ella W. Reyes,602-906-214-000,"899 Matina Aplaya Road, Dacudao, San Isidro",San Isidro,Davao Del Norte,2050,11-000-000-002050,TD-11-2024-002050,Davao Del Sur,City of Davao,Barangay 30-C (Pob.),"782 Bajada Road, Barangay 30-C (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02050,N/A,231,1201733.97,0.2,240346.79,0.0143,3436.96,2023,2023-06-30,9,8,3,1,45.8,2491.74,38.38,1
2054,1000,Individual,Althea Z. Padilla,100-400-700-000,"878 Maa Road, Gov. Paciano Bangoy, City of Davao",City of Davao,Davao Del Sur,1027,11-000-000-001027,TD-11-2024-001027,Davao Del Sur,City of Davao,Barangay 14-B (Pob.),"618 J.P. Laurel Ave, Barangay 14-B (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01027,N/A,317,2195015.32,0.2,439003.06,0.0115,5048.54,2024,2024-12-31,8,7,3,1,85.0,3143.54,8.39,1
440,1443,Company,Mindanao Prime Estates Enterprises,543-729-801-000,"911 Quimpo Blvd, Little Baguio, Malita",Malita,Davao Occidental,220,11-000-000-000220,TD-11-2024-000220,Davao Del Sur,CITY OF DAVAO,Gov. Paciano Bangoy,"Unit 09A, Abreeza Place, Gov. Paciano Bangoy, City of Davao",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-00220,Unit 09A,68,1311559.21,0.25,327889.8,0.0151,4951.14,2024,2024-03-31,9,8,2,1,57.8,3594.71,38.5,0
2701,1443,Company,Mindanao Prime Estates Enterprises,543-729-801-000,"911 Quimpo Blvd, Little Baguio, Malita",Malita,Davao Occidental,1351,11-000-000-001351,TD-11-2024-001351,Davao Del Sur,City of Davao,Tapak,"430 Quimpo Blvd, Tapak, City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01351,N/A,164,3923267.25,0.5,1961633.62,0.0177,34720.92,2021,2021-03-31,6,5,2,1,56.2,20893.65,38.41,1
1375,220,Company,Catalunan Farms Corp.,320-060-240-000,"520 R. Castillo St, Bantol, City of Davao",City of Davao,Davao Del Sur,688,11-000-000-000688,TD-11-2024-000688,Davao Oriental,Lupon,Mahayahay,"783 Lanang Road, Mahayahay, Lupon",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00688,N/A,988,832575.5,0.4,333030.2,0.013,4329.39,2023,2023-12-31,19,8,2,1,49.0,2906.47,33.91,0
812,1636,Individual,Maria E. Panganiban,736-308-152-000,"317 Lanang Road, Asuncion, Carmen",Carmen,Davao Del Norte,406,11-000-000-000406,TD-11-2024-000406,Davao Del Sur,City of Davao,Pampanga,"131 Maa Road, Pampanga, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00406,N/A,217,1756366.46,0.2,351273.29,0.0141,4952.95,2024,2024/09/30,15,8,3,1,43.2,3717.99,30.43,1
2218,976,Company,Apo Commercial Hub Partners,076-328-532-000,"405 Catalunan Grande Road, Balabag, City of Digos",City of Digos,Davao Del Sur,1109,11-000-000-001109,TD-11-2024-001109,Davao Del Norte,Asuncion,New Bantayan,"936 Lanang Road, New Bantayan, Asuncion",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01109,N/A,221,2808351.35,0.5,1404175.68,0.0163,22888.06,2024,2024-06-30,6,7,0,0,0.0,4804.74,86.23,0
3566,1026,Individual,Sophia X. Malabanan,126-478-882-000,"258 Cabaguio Ave, Biao Guianga, City of Davao",City of Davao,Davao Del Sur,1783,11-000-000-001783,TD-11-2024-001783,Davao Del Norte,Island Garden City of Samal,Poblacion,"264 McArthur Highway, Poblacion, Island Garden City of Samal",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01783,N/A,202,1213388.21,0.2,242677.64,0.0145,3518.83,2024,2024-12-31,16,8,2,1,41.1,2347.97,46.92,0
2898,818,Company,Apo Properties Inc.,918-854-426-000,"341 R. Castillo St, Camansi, City of Davao",City of Davao,Davao Del Sur,1449,11-000-000-001449,TD-11-2024-001449,Davao Del Norte,Carmen,Minda,"292 Maa Road, Minda, Carmen",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01449,N/A,913,5348362.08,0.5,2674181.04,0.0165,44123.99,2022,2022/12/31,5,4,1,0,20.5,8997.76,75.61,0
1323,1348,Individual,Clarence T. Domingo,448-444-136-000,"129 Lacson St, San Remigio, Island Garden City of Samal",Island Garden City of Samal,Davao Del Norte,662,11-000-000-000662,TD-11-2024-000662,Davao Del Sur,Santa Cruz,Inawayan,"51 Lacson St, Inawayan, Santa Cruz",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00662,N/A,2280,1146509.9,0.4,458603.96,0.0119,5457.39,2021,2021-12-31,10,8,2,0,23.2,1161.14,72.21,0
4128,1557,Individual,Joshua Z. Reyes,657-071-599-000,"267 Catalunan Grande Road, Laperas, Sulop",Sulop,Davao Del Sur,2064,11-000-000-002064,TD-11-2024-002064,Davao Del Sur,City of Davao,Barangay 13-B (Pob.),"527 Matina Aplaya Road, Barangay 13-B (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02064,N/A,204,1856078.39,0.2,371215.68,0.0108,4009.13,2024,2024-03-31,10,8,5,2,85.2,4471.66,5.0,1
